Date,Time,Datetime,Spot Price (NSW),Spot Price (SA),Gunning Wind Farm NSW (47 MW) - Output (MWh),Lake Bonney Wind Farm SA (159 MW) - Output (MWh)
12/03/2014,3:30:00 AM,12/03/2014 3:30,42.18,41.74,5.415,5.335
12/03/2014,4:00:00 AM,12/03/2014 4:00,41.76,40.5,6.25,14.25
12/03/2014,4:30:00 AM,12/03/2014 4:30,43.84,41.02,6.5,16.75
12/03/2014,5:00:00 AM,12/03/2014 5:00,47.24,43.85,7.165,12.665
12/03/2014,5:30:00 AM,12/03/2014 5:30,51.12,49.54,8.415,9.915
12/03/2014,6:00:00 AM,12/03/2014 6:00,51.07,52.7,7.335,8.25
12/03/2014,6:30:00 AM,12/03/2014 6:30,51.64,57.3,12,8.085
12/03/2014,7:00:00 AM,12/03/2014 7:00,55.23,61.54,7.835,7.915
12/03/2014,7:30:00 AM,12/03/2014 7:30,53.15,59.19,4.75,11.25
12/03/2014,8:00:00 AM,12/03/2014 8:00,53.38,58.6,2.415,10.915
12/03/2014,8:30:00 AM,12/03/2014 8:30,53.82,60.67,3.75,8.085
12/03/2014,9:00:00 AM,12/03/2014 9:00,53.84,60.66,2.085,6.415
12/03/2014,9:30:00 AM,12/03/2014 9:30,53.79,60.16,1.75,5.835
12/03/2014,10:00:00 AM,12/03/2014 10:00,53.82,59.47,2.335,10.165
12/03/2014,10:30:00 AM,12/03/2014 10:30,52.74,58.45,3.335,10.415
12/03/2014,11:00:00 AM,12/03/2014 11:00,53.62,60.09,3.335,8.165
12/03/2014,11:30:00 AM,12/03/2014 11:30,50.89,57.14,4,6.085
12/03/2014,12:00:00 PM,12/03/2014 12:00,52.78,59.62,3.665,6.25
12/03/2014,12:30:00 PM,12/03/2014 12:30,53.65,60.75,2.915,6.335
12/03/2014,1:00:00 PM,12/03/2014 13:00,53.17,59.98,2.75,6.335
12/03/2014,1:30:00 PM,12/03/2014 13:30,52.64,59.04,3.25,6
12/03/2014,2:00:00 PM,12/03/2014 14:00,53.79,60.23,3.25,7.165
12/03/2014,2:30:00 PM,12/03/2014 14:30,53.87,59.35,3.5,10.75
12/03/2014,3:00:00 PM,12/03/2014 15:00,53.79,58.06,3.75,12.75
12/03/2014,3:30:00 PM,12/03/2014 15:30,57.33,60.31,2.25,10.75
12/03/2014,4:00:00 PM,12/03/2014 16:00,58.62,60.53,2.085,8.835
12/03/2014,4:30:00 PM,12/03/2014 16:30,57,60.64,2.665,8
12/03/2014,5:00:00 PM,12/03/2014 17:00,56.89,60.7,3.085,7.835
12/03/2014,5:30:00 PM,12/03/2014 17:30,51.88,58.65,3.085,5.835
12/03/2014,6:00:00 PM,12/03/2014 18:00,52.31,57.27,1.75,4.085
12/03/2014,6:30:00 PM,12/03/2014 18:30,53.08,56.73,1.165,2.25
12/03/2014,7:00:00 PM,12/03/2014 19:00,55.39,59.09,12.165,0.085
12/03/2014,7:30:00 PM,12/03/2014 19:30,54.83,60.74,12.5,-0.5
12/03/2014,8:00:00 PM,12/03/2014 20:00,53,59.45,14.085,-0.5
12/03/2014,8:30:00 PM,12/03/2014 20:30,52.62,59.59,16.165,-0.5
12/03/2014,9:00:00 PM,12/03/2014 21:00,48.42,53.35,17.25,-0.415
12/03/2014,9:30:00 PM,12/03/2014 21:30,48.54,50.24,17.665,-0.5
12/03/2014,10:00:00 PM,12/03/2014 22:00,47.36,46.86,16.665,-0.5
12/03/2014,10:30:00 PM,12/03/2014 22:30,49.12,46.38,16.25,-0.5
12/03/2014,11:00:00 PM,12/03/2014 23:00,49.11,45.99,15.835,-0.5
12/03/2014,11:30:00 PM,12/03/2014 23:30,49.09,46.65,14.75,-0.5
13/03/2014,12:00:00 AM,13/03/2014 0:00,49.25,51.42,16.085,-0.5
13/03/2014,12:30:00 AM,13/03/2014 0:30,46.11,45.97,17.25,-0.5
13/03/2014,1:00:00 AM,13/03/2014 1:00,44.09,44.12,17.415,-0.5
13/03/2014,1:30:00 AM,13/03/2014 1:30,42.03,41.43,16.5,-0.5
13/03/2014,2:00:00 AM,13/03/2014 2:00,41.49,41.2,17.5,-0.5
13/03/2014,2:30:00 AM,13/03/2014 2:30,41.49,41.12,18.585,-0.5
13/03/2014,3:00:00 AM,13/03/2014 3:00,41.49,40.78,17.5,-0.335
13/03/2014,3:30:00 AM,13/03/2014 3:30,41.49,40.97,16.25,-0.25
13/03/2014,4:00:00 AM,13/03/2014 4:00,42.08,41.61,15,-0.25
13/03/2014,4:30:00 AM,13/03/2014 4:30,43.69,43.34,14.665,-0.165
13/03/2014,5:00:00 AM,13/03/2014 5:00,45.75,45.25,14.5,-0.165
13/03/2014,5:30:00 AM,13/03/2014 5:30,49.61,50.44,12.665,-0.085
13/03/2014,6:00:00 AM,13/03/2014 6:00,50.28,54.9,12.835,-0.5
13/03/2014,6:30:00 AM,13/03/2014 6:30,50.34,58.77,13.335,-0.25
13/03/2014,7:00:00 AM,13/03/2014 7:00,49.96,60.46,13.165,-0.335
13/03/2014,7:30:00 AM,13/03/2014 7:30,48.98,60.12,13,-0.165
13/03/2014,8:00:00 AM,13/03/2014 8:00,49.1,58.15,12.335,-0.5
13/03/2014,8:30:00 AM,13/03/2014 8:30,49.16,56.96,12.585,-0.5
13/03/2014,9:00:00 AM,13/03/2014 9:00,49.05,57.16,13.5,-0.5
13/03/2014,9:30:00 AM,13/03/2014 9:30,49.08,56.12,13.25,-0.5
13/03/2014,10:00:00 AM,13/03/2014 10:00,49.08,55.89,12,-0.5
13/03/2014,10:30:00 AM,13/03/2014 10:30,49.08,55.76,12,-0.25
13/03/2014,11:00:00 AM,13/03/2014 11:00,49.18,55.99,9.835,-0.085
13/03/2014,11:30:00 AM,13/03/2014 11:30,49.93,56.48,7.585,1.335
13/03/2014,12:00:00 PM,13/03/2014 12:00,49.29,55.3,5.665,4.5
13/03/2014,12:30:00 PM,13/03/2014 12:30,49.36,55.83,5.25,7.665
13/03/2014,1:00:00 PM,13/03/2014 13:00,49.08,55.59,4.165,7.165
13/03/2014,1:30:00 PM,13/03/2014 13:30,50.15,56.49,2.75,6.75
13/03/2014,2:00:00 PM,13/03/2014 14:00,53.46,60.11,4.5,7.415
13/03/2014,2:30:00 PM,13/03/2014 14:30,49.32,55.48,6.165,6.585
13/03/2014,3:00:00 PM,13/03/2014 15:00,51.29,56.33,5.25,8.585
13/03/2014,3:30:00 PM,13/03/2014 15:30,50.66,55.8,6,8.085
13/03/2014,4:00:00 PM,13/03/2014 16:00,51.46,56.1,4.665,8.335
13/03/2014,4:30:00 PM,13/03/2014 16:30,51.81,57.69,5.915,5.165
13/03/2014,5:00:00 PM,13/03/2014 17:00,53.17,60.58,4.085,5.415
13/03/2014,5:30:00 PM,13/03/2014 17:30,53.18,60.74,4.25,5.75
13/03/2014,6:00:00 PM,13/03/2014 18:00,53.23,60.34,6.335,4.5
13/03/2014,6:30:00 PM,13/03/2014 18:30,50.03,56.26,10.915,3
13/03/2014,7:00:00 PM,13/03/2014 19:00,53.93,60.8,10.335,2.835
13/03/2014,7:30:00 PM,13/03/2014 19:30,53.67,61.6,10.915,1.665
13/03/2014,8:00:00 PM,13/03/2014 20:00,51.81,61.17,7.835,-0.25
13/03/2014,8:30:00 PM,13/03/2014 20:30,49.15,59.43,8.25,-0.5
13/03/2014,9:00:00 PM,13/03/2014 21:00,49.02,55.68,8.915,-0.5
13/03/2014,9:30:00 PM,13/03/2014 21:30,48.95,52.64,7.915,-0.5
13/03/2014,10:00:00 PM,13/03/2014 22:00,47.5,49.74,7.585,-0.5
13/03/2014,10:30:00 PM,13/03/2014 22:30,48.96,50.87,6.75,-0.5
13/03/2014,11:00:00 PM,13/03/2014 23:00,49.37,50.12,7.25,-0.5
13/03/2014,11:30:00 PM,13/03/2014 23:30,48.95,48.03,7.915,-0.5
14/03/2014,12:00:00 AM,14/03/2014 0:00,48.31,52.09,8.085,-0.5
14/03/2014,12:30:00 AM,14/03/2014 0:30,46.57,48.49,8,-0.5
14/03/2014,1:00:00 AM,14/03/2014 1:00,46.2,46.54,8.585,-0.5
14/03/2014,1:30:00 AM,14/03/2014 1:30,44.34,45.03,7.75,0.75
14/03/2014,2:00:00 AM,14/03/2014 2:00,43.25,43.23,6.415,0.585
14/03/2014,2:30:00 AM,14/03/2014 2:30,43.34,42.73,7.165,1.835
14/03/2014,3:00:00 AM,14/03/2014 3:00,44.84,44.26,5.335,1.665
14/03/2014,3:30:00 AM,14/03/2014 3:30,44.39,44.1,3.75,3.25
14/03/2014,4:00:00 AM,14/03/2014 4:00,45.21,44.32,2.585,3.415
14/03/2014,4:30:00 AM,14/03/2014 4:30,46.72,44.3,1.665,5
14/03/2014,5:00:00 AM,14/03/2014 5:00,47.68,45.89,1.085,5.5
14/03/2014,5:30:00 AM,14/03/2014 5:30,50.78,50.43,0.335,6.335
14/03/2014,6:00:00 AM,14/03/2014 6:00,49.7,52.24,0,7.415
14/03/2014,6:30:00 AM,14/03/2014 6:30,51.51,57.65,0,9.335
14/03/2014,7:00:00 AM,14/03/2014 7:00,53.8,61.36,0.085,5.585
14/03/2014,7:30:00 AM,14/03/2014 7:30,51.17,58.04,0.5,4.665
14/03/2014,8:00:00 AM,14/03/2014 8:00,51.21,56.47,0.5,5.085
14/03/2014,8:30:00 AM,14/03/2014 8:30,53.46,57.3,0,1.835
14/03/2014,9:00:00 AM,14/03/2014 9:00,53.53,56.38,0,1
14/03/2014,9:30:00 AM,14/03/2014 9:30,52.33,54.94,0.165,-0.085
14/03/2014,10:00:00 AM,14/03/2014 10:00,53.36,54.98,1,0.5
14/03/2014,10:30:00 AM,14/03/2014 10:30,52.48,53.23,3.5,0.835
14/03/2014,11:00:00 AM,14/03/2014 11:00,51.58,52.48,4.915,2.665
14/03/2014,11:30:00 AM,14/03/2014 11:30,51.78,52.68,5.25,4.915
14/03/2014,12:00:00 PM,14/03/2014 12:00,53.01,56.16,4.665,5.665
14/03/2014,12:30:00 PM,14/03/2014 12:30,50.18,51.42,3.665,3.335
14/03/2014,1:00:00 PM,14/03/2014 13:00,51.2,51.12,1.585,0.165
14/03/2014,1:30:00 PM,14/03/2014 13:30,53.86,55.26,0.25,-0.25
14/03/2014,2:00:00 PM,14/03/2014 14:00,53.81,56.01,0.915,1
14/03/2014,2:30:00 PM,14/03/2014 14:30,53.82,56.41,2.5,1.915
14/03/2014,3:00:00 PM,14/03/2014 15:00,53.89,57.04,2.335,1.835
14/03/2014,3:30:00 PM,14/03/2014 15:30,53.68,55.34,1.75,3.915
14/03/2014,4:00:00 PM,14/03/2014 16:00,53.97,55.97,0,2.25
14/03/2014,4:30:00 PM,14/03/2014 16:30,53.81,56.02,1.915,1.335
14/03/2014,5:00:00 PM,14/03/2014 17:00,53.6,57.8,5.915,8.165
14/03/2014,5:30:00 PM,14/03/2014 17:30,51.62,57.4,0.085,11.585
14/03/2014,6:00:00 PM,14/03/2014 18:00,52.07,58.63,0,14.585
14/03/2014,6:30:00 PM,14/03/2014 18:30,53.36,60.7,0.165,9.915
14/03/2014,7:00:00 PM,14/03/2014 19:00,53.85,60.85,2.835,8.415
14/03/2014,7:30:00 PM,14/03/2014 19:30,52.69,60.98,2.085,8
14/03/2014,8:00:00 PM,14/03/2014 20:00,51.94,59.5,1.085,10.415
14/03/2014,8:30:00 PM,14/03/2014 20:30,49.86,56.02,3.25,1.415
14/03/2014,9:00:00 PM,14/03/2014 21:00,48.6,52.56,5,2.835
14/03/2014,9:30:00 PM,14/03/2014 21:30,49.6,51.2,5.585,7.25
14/03/2014,10:00:00 PM,14/03/2014 22:00,46.11,45.04,7.585,15.5
14/03/2014,10:30:00 PM,14/03/2014 22:30,49.08,44.81,10.085,19.585
14/03/2014,11:00:00 PM,14/03/2014 23:00,50.51,44.43,9.085,13.835
14/03/2014,11:30:00 PM,14/03/2014 23:30,49.26,45.68,7.165,11.585
15/03/2014,12:00:00 AM,15/03/2014 0:00,49.2,50.17,9.165,10.5
15/03/2014,12:30:00 AM,15/03/2014 0:30,47.63,47.17,11.415,13.585
15/03/2014,1:00:00 AM,15/03/2014 1:00,45.61,42.96,11.085,14.75
15/03/2014,1:30:00 AM,15/03/2014 1:30,42.25,39.76,10.25,11.585
15/03/2014,2:00:00 AM,15/03/2014 2:00,41.59,39.27,12.25,22.75
15/03/2014,2:30:00 AM,15/03/2014 2:30,41.42,39.73,9.75,18.665
15/03/2014,3:00:00 AM,15/03/2014 3:00,41.46,39.66,8.085,11.5
15/03/2014,3:30:00 AM,15/03/2014 3:30,41.49,40.83,8.415,8.415
15/03/2014,4:00:00 AM,15/03/2014 4:00,41.49,41.8,9.335,6.165
15/03/2014,4:30:00 AM,15/03/2014 4:30,41.78,42.02,10.665,7.835
15/03/2014,5:00:00 AM,15/03/2014 5:00,43.22,42.25,11.085,10.415
15/03/2014,5:30:00 AM,15/03/2014 5:30,47.06,42.65,11.665,13.665
15/03/2014,6:00:00 AM,15/03/2014 6:00,45.76,40.55,11.75,10.835
15/03/2014,6:30:00 AM,15/03/2014 6:30,46.78,40.51,13.665,15.085
15/03/2014,7:00:00 AM,15/03/2014 7:00,48.2,40.91,12,35.25
15/03/2014,7:30:00 AM,15/03/2014 7:30,47.53,39.62,11.665,20.915
15/03/2014,8:00:00 AM,15/03/2014 8:00,50.08,43.44,11.835,32.415
15/03/2014,8:30:00 AM,15/03/2014 8:30,50.51,45.54,12.835,32
15/03/2014,9:00:00 AM,15/03/2014 9:00,49.15,42.78,12,16.25
15/03/2014,9:30:00 AM,15/03/2014 9:30,49.22,38.95,14.585,12
15/03/2014,10:00:00 AM,15/03/2014 10:00,48.79,38.16,12.835,15.585
15/03/2014,10:30:00 AM,15/03/2014 10:30,48.33,38.29,13.915,32.335
15/03/2014,11:00:00 AM,15/03/2014 11:00,48.97,31.94,15.415,49.085
15/03/2014,11:30:00 AM,15/03/2014 11:30,48.73,28.38,17,43.915
15/03/2014,12:00:00 PM,15/03/2014 12:00,48.65,28,17.415,40.415
15/03/2014,12:30:00 PM,15/03/2014 12:30,49.08,28.45,17.835,41.665
15/03/2014,1:00:00 PM,15/03/2014 13:00,49.08,28.04,18,53.165
15/03/2014,1:30:00 PM,15/03/2014 13:30,48.97,30.48,18.165,51.165
15/03/2014,2:00:00 PM,15/03/2014 14:00,49.16,19.54,18,52
15/03/2014,2:30:00 PM,15/03/2014 14:30,49,30.7,19.415,50.335
15/03/2014,3:00:00 PM,15/03/2014 15:00,48.92,36.99,20.665,52.835
15/03/2014,3:30:00 PM,15/03/2014 15:30,49.36,37.71,16.835,48.25
15/03/2014,4:00:00 PM,15/03/2014 16:00,49.02,38.85,19.5,49.165
15/03/2014,4:30:00 PM,15/03/2014 16:30,49.08,34.55,18.75,48.915
15/03/2014,5:00:00 PM,15/03/2014 17:00,49.43,36.64,14.415,46.415
15/03/2014,5:30:00 PM,15/03/2014 17:30,48.93,42.01,9.415,37.165
15/03/2014,6:00:00 PM,15/03/2014 18:00,48.96,36.86,12,42.165
15/03/2014,6:30:00 PM,15/03/2014 18:30,49.47,34.52,11.335,54.835
15/03/2014,7:00:00 PM,15/03/2014 19:00,49.08,31.39,9.335,44.75
15/03/2014,7:30:00 PM,15/03/2014 19:30,48.84,36.07,9.585,49.415
15/03/2014,8:00:00 PM,15/03/2014 20:00,48.98,33.32,8.5,58.25
15/03/2014,8:30:00 PM,15/03/2014 20:30,49.01,32.89,10.665,43.835
15/03/2014,9:00:00 PM,15/03/2014 21:00,48.73,35.01,7.25,44.335
15/03/2014,9:30:00 PM,15/03/2014 21:30,49.15,33.8,0.915,47.665
15/03/2014,10:00:00 PM,15/03/2014 22:00,47.66,36.67,4.335,35.25
15/03/2014,10:30:00 PM,15/03/2014 22:30,48.54,39.6,11.915,24.835
15/03/2014,11:00:00 PM,15/03/2014 23:00,49.22,38.08,16.085,31.835
15/03/2014,11:30:00 PM,15/03/2014 23:30,48.18,37.2,13.835,42.5
16/03/2014,12:00:00 AM,16/03/2014 0:00,47.91,42.67,14.415,48.5
16/03/2014,12:30:00 AM,16/03/2014 0:30,43.17,36.69,14.5,63.25
16/03/2014,1:00:00 AM,16/03/2014 1:00,42.52,37.33,14.5,59.665
16/03/2014,1:30:00 AM,16/03/2014 1:30,41.13,35.9,14.585,51.165
16/03/2014,2:00:00 AM,16/03/2014 2:00,41.4,35.69,14.5,47.585
16/03/2014,2:30:00 AM,16/03/2014 2:30,41.49,35.85,14.665,49.25
16/03/2014,3:00:00 AM,16/03/2014 3:00,41.63,36.63,14.665,35.665
16/03/2014,3:30:00 AM,16/03/2014 3:30,41.49,36.68,14.665,24.835
16/03/2014,4:00:00 AM,16/03/2014 4:00,41.28,34.97,14.5,43.165
16/03/2014,4:30:00 AM,16/03/2014 4:30,41.62,36.28,14.585,32.335
16/03/2014,5:00:00 AM,16/03/2014 5:00,41.29,36.77,14.665,20.665
16/03/2014,5:30:00 AM,16/03/2014 5:30,41.49,35.94,14.335,49.665
16/03/2014,6:00:00 AM,16/03/2014 6:00,41.49,36.17,15.165,46.585
16/03/2014,6:30:00 AM,16/03/2014 6:30,41.52,35.96,16.585,46.25
16/03/2014,7:00:00 AM,16/03/2014 7:00,42.57,37.52,15.585,31.25
16/03/2014,7:30:00 AM,16/03/2014 7:30,41.72,36.46,16.335,22.665
16/03/2014,8:00:00 AM,16/03/2014 8:00,43.34,34.23,16,39.585
16/03/2014,8:30:00 AM,16/03/2014 8:30,46.71,37.55,16.415,31.75
16/03/2014,9:00:00 AM,16/03/2014 9:00,48.25,36.95,18.665,32.5
16/03/2014,9:30:00 AM,16/03/2014 9:30,47.05,36.14,20.915,32.165
16/03/2014,10:00:00 AM,16/03/2014 10:00,47.03,36.29,19.915,29.335
16/03/2014,10:30:00 AM,16/03/2014 10:30,46.99,27.09,20.665,39.5
16/03/2014,11:00:00 AM,16/03/2014 11:00,47.03,38.22,20.75,28.415
16/03/2014,11:30:00 AM,16/03/2014 11:30,47.06,31.1,20.75,31.75
16/03/2014,12:00:00 PM,16/03/2014 12:00,48.48,37.31,21.335,35.25
16/03/2014,12:30:00 PM,16/03/2014 12:30,46.87,30.38,21.415,44.915
16/03/2014,1:00:00 PM,16/03/2014 13:00,47.03,33.22,21.585,45.25
16/03/2014,1:30:00 PM,16/03/2014 13:30,46.93,34.72,20.585,42.25
16/03/2014,2:00:00 PM,16/03/2014 14:00,47.28,35.6,21.75,34.415
16/03/2014,2:30:00 PM,16/03/2014 14:30,47.03,36.14,21.25,40.25
16/03/2014,3:00:00 PM,16/03/2014 15:00,47.05,36.29,21.415,44.25
16/03/2014,3:30:00 PM,16/03/2014 15:30,48.15,36.37,21.585,47.665
16/03/2014,4:00:00 PM,16/03/2014 16:00,49.07,36.69,21.165,45.085
16/03/2014,4:30:00 PM,16/03/2014 16:30,48.82,37.54,20.915,41.835
16/03/2014,5:00:00 PM,16/03/2014 17:00,49.07,39.33,20.915,41.415
16/03/2014,5:30:00 PM,16/03/2014 17:30,48.9,39.83,19.915,48.25
16/03/2014,6:00:00 PM,16/03/2014 18:00,48.77,38.76,19.25,58.585
16/03/2014,6:30:00 PM,16/03/2014 18:30,49.08,44.81,14.75,30.415
16/03/2014,7:00:00 PM,16/03/2014 19:00,49.26,45.85,13.915,33.5
16/03/2014,7:30:00 PM,16/03/2014 19:30,49.79,49.39,12.585,17.585
16/03/2014,8:00:00 PM,16/03/2014 20:00,48.6,48.54,12.585,19.335
16/03/2014,8:30:00 PM,16/03/2014 20:30,48.31,47.17,13.75,26.25
16/03/2014,9:00:00 PM,16/03/2014 21:00,48.26,45.88,13.335,34.585
16/03/2014,9:30:00 PM,16/03/2014 21:30,47.01,41.78,14.75,33.415
16/03/2014,10:00:00 PM,16/03/2014 22:00,45.4,39.48,12,37.165
16/03/2014,10:30:00 PM,16/03/2014 22:30,46.43,38.48,14.25,41
16/03/2014,11:00:00 PM,16/03/2014 23:00,46.98,38.09,15.5,37.085
16/03/2014,11:30:00 PM,16/03/2014 23:30,46.03,38.15,12.25,31.085
17/03/2014,12:00:00 AM,17/03/2014 0:00,46.67,40.72,12.085,29.25
17/03/2014,12:30:00 AM,17/03/2014 0:30,46,38.48,12.335,32.915
17/03/2014,1:00:00 AM,17/03/2014 1:00,43.24,36.38,10.585,60.915
17/03/2014,1:30:00 AM,17/03/2014 1:30,41.16,34.82,9.25,60
17/03/2014,2:00:00 AM,17/03/2014 2:00,41.3,33.07,7.665,56.665
17/03/2014,2:30:00 AM,17/03/2014 2:30,42.84,32.14,8.165,55.835
17/03/2014,3:00:00 AM,17/03/2014 3:00,41.49,32.03,8.585,42.415
17/03/2014,3:30:00 AM,17/03/2014 3:30,41.49,31.98,9.75,39.5
17/03/2014,4:00:00 AM,17/03/2014 4:00,41.49,28.09,13.165,47.5
17/03/2014,4:30:00 AM,17/03/2014 4:30,42.69,35.65,15,38.165
17/03/2014,5:00:00 AM,17/03/2014 5:00,46.89,37.58,16.085,37.415
17/03/2014,5:30:00 AM,17/03/2014 5:30,49.37,42.08,17.835,27.585
17/03/2014,6:00:00 AM,17/03/2014 6:00,49.21,45.61,17.335,23.5
17/03/2014,6:30:00 AM,17/03/2014 6:30,52.7,52.36,13.335,21.085
17/03/2014,7:00:00 AM,17/03/2014 7:00,52.35,55.57,13.665,21.835
17/03/2014,7:30:00 AM,17/03/2014 7:30,51.99,56.42,7.835,17.165
17/03/2014,8:00:00 AM,17/03/2014 8:00,51.48,55.44,4.665,17.415
17/03/2014,8:30:00 AM,17/03/2014 8:30,53.03,56.78,5.585,23.25
17/03/2014,9:00:00 AM,17/03/2014 9:00,52.73,55.41,9.165,29.75
17/03/2014,9:30:00 AM,17/03/2014 9:30,52.87,53.99,9.335,21.335
17/03/2014,10:00:00 AM,17/03/2014 10:00,53.51,55.4,9.585,12.585
17/03/2014,10:30:00 AM,17/03/2014 10:30,53.03,54.21,11.835,14.665
17/03/2014,11:00:00 AM,17/03/2014 11:00,50.47,50.24,13.5,25.415
17/03/2014,11:30:00 AM,17/03/2014 11:30,49.37,47.57,15.585,35.335
17/03/2014,12:00:00 PM,17/03/2014 12:00,49.21,46.71,17.5,45.085
17/03/2014,12:30:00 PM,17/03/2014 12:30,49.56,47.85,17,22
17/03/2014,1:00:00 PM,17/03/2014 13:00,49.27,46.99,18.5,15
17/03/2014,1:30:00 PM,17/03/2014 13:30,49.18,47.43,16.75,20.835
17/03/2014,2:00:00 PM,17/03/2014 14:00,49.11,48.32,17.665,24.75
17/03/2014,2:30:00 PM,17/03/2014 14:30,51.09,51.3,14.085,31.25
17/03/2014,3:00:00 PM,17/03/2014 15:00,50.74,49.12,15.085,41.835
17/03/2014,3:30:00 PM,17/03/2014 15:30,52.94,52.03,15.5,29.165
17/03/2014,4:00:00 PM,17/03/2014 16:00,52.66,51.6,14.085,19.835
17/03/2014,4:30:00 PM,17/03/2014 16:30,51.87,51.8,15.5,15
17/03/2014,5:00:00 PM,17/03/2014 17:00,51.43,52.41,17.665,12.75
17/03/2014,5:30:00 PM,17/03/2014 17:30,46.86,47.96,14.585,11.085
17/03/2014,6:00:00 PM,17/03/2014 18:00,48.89,48.77,13.665,33.415
17/03/2014,6:30:00 PM,17/03/2014 18:30,53.02,57.18,10.835,6.665
17/03/2014,7:00:00 PM,17/03/2014 19:00,53.26,59.59,7.165,2.75
17/03/2014,7:30:00 PM,17/03/2014 19:30,51.37,59.68,6.75,7.25
17/03/2014,8:00:00 PM,17/03/2014 20:00,50.17,59.16,8.665,8.915
17/03/2014,8:30:00 PM,17/03/2014 20:30,49.39,58.66,7.165,10.335
17/03/2014,9:00:00 PM,17/03/2014 21:00,48.26,55.82,6.585,12.085
17/03/2014,9:30:00 PM,17/03/2014 21:30,49.92,56.67,6.75,10.085
17/03/2014,10:00:00 PM,17/03/2014 22:00,48.67,54.93,6.165,8
17/03/2014,10:30:00 PM,17/03/2014 22:30,49.39,54.3,6.335,5.665
17/03/2014,11:00:00 PM,17/03/2014 23:00,48.77,53.02,6.415,4.585
17/03/2014,11:30:00 PM,17/03/2014 23:30,49.07,49.84,6.085,5.415
18/03/2014,12:00:00 AM,18/03/2014 0:00,49.29,54.33,6,8.915
18/03/2014,12:30:00 AM,18/03/2014 0:30,47.32,49.1,6.165,8.085
18/03/2014,1:00:00 AM,18/03/2014 1:00,45.79,46.96,7.25,5.915
18/03/2014,1:30:00 AM,18/03/2014 1:30,43.89,45.64,7.5,7.165
18/03/2014,2:00:00 AM,18/03/2014 2:00,44.92,46.13,8.165,14.585
18/03/2014,2:30:00 AM,18/03/2014 2:30,45.63,45.53,9,16.585
18/03/2014,3:00:00 AM,18/03/2014 3:00,46.41,45.96,8.75,13.415
18/03/2014,3:30:00 AM,18/03/2014 3:30,46.92,46.66,9.665,13.75
18/03/2014,4:00:00 AM,18/03/2014 4:00,46.57,46.31,11.25,12.75
18/03/2014,4:30:00 AM,18/03/2014 4:30,48.72,49.82,12.165,9.25
18/03/2014,5:00:00 AM,18/03/2014 5:00,49.13,52.3,11.915,13.25
18/03/2014,5:30:00 AM,18/03/2014 5:30,54.21,60.37,11.25,15.75
18/03/2014,6:00:00 AM,18/03/2014 6:00,52.34,76.11,11.415,15.5
18/03/2014,6:30:00 AM,18/03/2014 6:30,50.92,63.33,10.915,12.415
18/03/2014,7:00:00 AM,18/03/2014 7:00,54.04,65.38,8.75,8.415
18/03/2014,7:30:00 AM,18/03/2014 7:30,52.89,61.87,7.835,7.75
18/03/2014,8:00:00 AM,18/03/2014 8:00,53.25,61.07,5.335,7.75
18/03/2014,8:30:00 AM,18/03/2014 8:30,53.8,66.78,3.915,8.585
18/03/2014,9:00:00 AM,18/03/2014 9:00,53.65,62.62,3.165,10.165
18/03/2014,9:30:00 AM,18/03/2014 9:30,53.47,60.64,3,14.415
18/03/2014,10:00:00 AM,18/03/2014 10:00,52.73,57.89,4.25,24.835
18/03/2014,10:30:00 AM,18/03/2014 10:30,53.25,58.12,7.585,21.085
18/03/2014,11:00:00 AM,18/03/2014 11:00,53.86,57.97,9.665,20
18/03/2014,11:30:00 AM,18/03/2014 11:30,52.37,56.61,10.5,18.25
18/03/2014,12:00:00 PM,18/03/2014 12:00,49.81,52.96,13.25,16.085
18/03/2014,12:30:00 PM,18/03/2014 12:30,50.23,52.89,14.415,16.585
